id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_d71ef81abb8b6f36,product,prod_f3d9dc4a77ea4cab,access_model,commercial,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_d73073facd04b588,organisation,org_36577bb3608ee5a3,country_of_origin,RW,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_d75aa3185274a2d2,organisation,org_b4e978f005016067,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names FFRM for analysing foregone revenue from early fossil-plant shutdowns.
asrt_bulk_d7b1820b214da5c7,product,prod_a99b94237c7e13fa,organisation_id,org_e6912eb1478e941d,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_d7c1eb2f41eda060,deployment,dep_4d45ed97e1038e6d,customer_disclosure,named,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_d7d0863eee57a034,deployment,dep_5dafb03405e9b7a4,lifecycle_status,active,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_d86fcbaf81d0564d,product,prod_4801ed63e28a4c98,organisation_id,org_d48d027ab1a1011c,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_d8b1a2ab396af14f,product,prod_fcaaff4768a60d65,primary_category_id,cat_forecasting_flexibility_der,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_d8b5c503f0cd20ce,organisation,org_6813554323495fa0,name,Switch Energy,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_d8bedf434689a513,product,prod_14d47cbe194106c4,lifecycle_status,active,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_d936407a727831b4,product,prod_033fbcf0e9b1c951,website,https://electrifynow.energydata.info/,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_d963692cf516c839,product,prod_5c44515448aa55ab,description,A field-force application for utility investigation and operational workflows.,src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'ThunderBolt' field-force app product block."
asrt_bulk_d98ead6f494e83e2,product,prod_14d47cbe194106c4,sector_id,sector_distributed_energy_access,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_d9a50efc6abc8497,product,prod_04226a46eb948cbc,access_model,commercial,src_09a3d01a3a3a8b9a,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,Human reviewed. Source locator: Homepage headings 'The Complete EV Charging Software Platform' and location section identifying Egypt.
asrt_bulk_d9b3436558c8d463,product,prod_37d006103d63d180,access_model,open_source,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_d9bfa327ae1424e8,organisation,org_d26348409ac6de26,origin_classification,africa_built,src_0b2d11046a03402c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: How It Works and Key Features sections name the web app, station location, IoT health monitoring and dynamic routing; contact section identifies Nairobi."
asrt_bulk_d9c9bc2a77921fd5,product,prod_4a59c1c6110c4219,description,"Cloud utility-management platform for electricity, water and gas monitoring, billing, payments, accounting reconciliation and network balancing.",src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_d9efb39ef3722a30,product,prod_4a59c1c6110c4219,lifecycle_status,active,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_d9f0a5f8a8a471cd,organisation,org_9df3ccd43710a1e4,name,AVEVA Group Limited,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_d9fd74dee516343d,organisation,org_32b8d4d2ec475f59,website,https://www.sap.com/,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_da27ad3fbfd01179,product,prod_5d86400ebf4fde2e,name,GEP Toolbox,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP Explorer is complemented' identifies the GEP Toolbox as the input-data component.
asrt_bulk_da3353ddc2435817,product,prod_65cb59d227c4267f,sector_id,sector_power_utilities,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_da49fc7588025290,product,prod_faed4459e7d6ab27,description,"Field data-collection application for georeferenced inspections, surveys, asset records and customer-enumeration workflows.",src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_da896f6e0bf47c20,organisation,org_530820839614a2eb,country_of_origin,US,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_da8eaed3bb652e9b,organisation,org_515b5b14c4e13ea8,origin_classification,africa_built,src_daca46ab58257600,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'Our solutions' and 'ELDO's Energy App'.
asrt_bulk_dab81cdccadc77a7,product,prod_28e66e28e429e98a,sector_id,sector_emobility_batteries,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Kofa app technology and Swap & Go sections describe app-based access, station availability and Ghana/Kenya network operations."
asrt_bulk_dabe07aaa6ab4cea,product,prod_84787f6a75dff4dd,website,https://www.ammp.io/product,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_dad10be4a1c3d3dc,product,prod_8c028e7d3c878e74,description,Open-source electricity-supply model representing African countries and cross-border transmission links.,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_dae9fdc848812093,product,prod_3cdf76665621519b,name,Energypro Marketplace,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_db248078d85ebb1c,organisation,org_d48d027ab1a1011c,website,https://openaccess.energy/,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_db2f1d1a7c6384c4,product,prod_47d2aba604b42faf,description,"Grid forecasting software providing variable-renewable-energy forecasts, ramping tools and near-real-time operational inputs.",src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph stating that the ICC platform was upgraded with GE Vernova's GridOS forecasting solution for VRE forecasting and ramping.
asrt_bulk_db543f227b091325,product,prod_dafd91d42f6636f9,name,Amptera,src_728b5d57ef518817,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening product description and 'Key Capabilities' list; call-to-action names George Municipality as a user.
asrt_bulk_db7398caabbfb125,organisation,org_e7a91741bca86f28,website,https://steama.co/,src_d20623b62099ccd7,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'ATC&C Loss Detection & Resolution' and 'How it works'.
asrt_bulk_db9f6836114c6fbd,organisation,org_6fa8233b4c6f7e60,headquarters_country,ZA,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_dbb953913b84476a,product,prod_14d47cbe194106c4,description,"An operating and management platform for PAYGo utility businesses covering products, customers, financing and field operations.",src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_dbf9743bbd449089,product,prod_d123b1e7b49b439e,description,"Open modelling framework linking climate, land-use, energy and water systems.",src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names CLEWs for studying energy linkages with land and water.
asrt_bulk_dc190b610f88c6aa,organisation,org_a2926a5df5cdd48c,name,International Energy Agency and MIT,src_6fa288b6cac304e9,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description names the IEA-MIT collaboration, open-source status and sub-Saharan Africa coverage."
asrt_bulk_dc3a9ee17576b4ed,organisation,org_99b1e294a6715f25,country_of_origin,ZA,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetView product entry.
asrt_bulk_dc805bd69b1b4d24,product,prod_3f8147ec1b685701,name,Aurora AI,src_d20623b62099ccd7,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'ATC&C Loss Detection & Resolution' and 'How it works'.
asrt_bulk_dc98efd70abc5ad6,product,prod_bc70438d15454ac9,organisation_id,org_907aa74533dc527b,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_dca16e4503c05990,product,prod_21c1794343050d9f,website,https://steama.co/sunbeam,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_dcb99bdbbaa86263,deployment,dep_a7c8d5b7c82274d7,lifecycle_status,historical,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_dcf0a1edbaa481c3,product,prod_54cb1b174fd192ac,sector_id,sector_markets_finance_carbon,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names MINFin for developing national climate-finance strategies.
asrt_bulk_dd466cf570e9fdb6,product,prod_dfff8365390e2421,sector_id,sector_emobility_batteries,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Fleet Management feature explicitly names the Kofa Fleet Platform and describes rider access, purchases and running-cost management."
asrt_bulk_dd52860a35e9c167,product,prod_8cc55e7483a66134,lifecycle_status,active,src_daca46ab58257600,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'Our solutions' and 'ELDO's Energy App'.
asrt_bulk_dd8efd4bdea009c0,product,prod_54cb1b174fd192ac,website,https://climatecompatiblegrowth.com/international-partnerships/data-and-tools/modelling-tools-and-frameworks/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names MINFin for developing national climate-finance strategies.
asrt_bulk_ddc69f1aecdc932c,product,prod_4add1d20552ca8e8,organisation_id,org_406033f114a69ab6,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Energy Management System'; Contacts section gives the Giza, Egypt address."
asrt_bulk_dddd80c7d007c1a7,organisation,org_a8add2f3b4fe90af,website,https://osemosys.github.io/,src_a9aeffadb63a1fef,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening paragraph states that OSeMOSYS has been used for African Power Pools and other continental, country and village models."
asrt_bulk_de34a1ed0e65aaed,organisation,org_d48d027ab1a1011c,origin_classification,africa_built,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_de72ddbe0d944e0b,organisation,org_a4f72ab71d53535a,origin_classification,global_deployed_in_africa,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_de935247b60c8308,product,prod_27402d8bb06c6333,sector_id,sector_commercial_industrial,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_de938decc96c8d03,product,prod_870e878724216eb1,sector_id,sector_distributed_energy_access,src_85884b03ae89ab9b,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution, How It Works and Results So Far sections name the platform and describe real-world operator use across sub-Saharan Africa."
asrt_bulk_de9c1e7dfa0d15e0,product,prod_a4f1a4a52c37c33c,lifecycle_status,active,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_debce15cbbbe4494,product,prod_d52c504a42c601a3,access_model,open_source,src_a9aeffadb63a1fef,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening paragraph states that OSeMOSYS has been used for African Power Pools and other continental, country and village models."
asrt_bulk_df0e5d7d442d50f6,product,prod_39480c97b0739c3c,primary_category_id,cat_distribution_utility_operations,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Utility Management Platform'; Contacts section gives the Giza, Egypt address."
asrt_bulk_df11474ff6a9b24d,product,prod_7dc0a9bb41944d44,lifecycle_status,active,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_df37d7f14b832750,product,prod_04226a46eb948cbc,description,End-to-end EV-charging software for network operations and driver charging applications.,src_09a3d01a3a3a8b9a,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,Human reviewed. Source locator: Homepage headings 'The Complete EV Charging Software Platform' and location section identifying Egypt.
asrt_bulk_df3a9a5ea6147d18,organisation,org_ccaab0a9973b7404,country_of_origin,EG,src_ad5d15b92aa2776d,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage 'Now live across Egypt' and feature sections describe the wallet, map, availability and session records."
asrt_bulk_df5bad4df2a7e8eb,product,prod_b91aa7029d7054cd,sector_id,sector_commercial_industrial,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_dfaad6ecfd707c97,product,prod_2cb981c2e4d76c28,website,https://ontec.co.za/technology/,src_0e2b17c179cb2014,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Data Centre > Meter Data Manager and Vending Gateway sections.
asrt_bulk_dfbe2637846e0486,deployment,dep_4d45ed97e1038e6d,product_id,prod_faed4459e7d6ab27,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_dfd8430b50d37caa,product,prod_88eab8436b1e03d8,primary_category_id,cat_engineering_design_simulation,src_e5c412f183848e7c,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: README opening and Features sections describe optimisation, dispatch, power-flow and planning functions; linked African models establish regional use."
asrt_bulk_dfd886f46db2409e,product,prod_d123b1e7b49b439e,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names CLEWs for studying energy linkages with land and water.
asrt_bulk_dff82b0d0f865484,organisation,org_9df3ccd43710a1e4,country_of_origin,GB,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_e014dc336086b1b8,product,prod_01e0b6c0d126d66c,organisation_id,org_d669749a39dbc6b6,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_e0240f919ad15642,product,prod_f63dd1268b6e12c7,name,FastVolt App,src_0aeaf7bbb4111bf3,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Application feature bullet states it locates, organises and pays for charging; page reports more than 100 charging points in Morocco."
asrt_bulk_e04cbfd6a79798d7,product,prod_46feee3513c5f4a9,organisation_id,org_99b1e294a6715f25,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetView product entry.
asrt_bulk_e05bfce229270f1d,product,prod_01e0b6c0d126d66c,access_model,commercial,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_e08017d6005ea163,organisation,org_df0fd10412aadaab,headquarters_country,GH,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Kofa app technology and Swap & Go sections describe app-based access, station availability and Ghana/Kenya network operations."
asrt_bulk_e08107a7c301df41,product,prod_47d2aba604b42faf,access_model,commercial,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph stating that the ICC platform was upgraded with GE Vernova's GridOS forecasting solution for VRE forecasting and ramping.
asrt_bulk_e09bd42e9f2c3455,product,prod_21c1794343050d9f,lifecycle_status,active,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_e182a10cc60aca5f,product,prod_4801ed63e28a4c98,description,"Private-energy transaction software for contract automation, power sales and wheeling management.",src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_e1a12022175850ad,product,prod_7b787a3f1eec1e39,website,https://www.spironet.com/faq,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_e1f0c6cef9d55ba4,organisation,org_9fb06d7319bc6e76,origin_classification,global_deployed_in_africa,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_e2050d4548980cab,product,prod_8d5f9abcd9decdc8,website,https://arkflow.co.za/,src_cdecc55785a2e84f,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'This is the actual product', 'Engineering Studio', 'Yield and simulation', 'How a deal moves' and footer legal registration details."
asrt_bulk_e2157b570c0359af,organisation,org_b5a699ab229742b6,country_of_origin,ZA,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_e285778c16cbd662,product,prod_a99b94237c7e13fa,name,PowerPay,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_e285bf12c00ff58e,product,prod_2cb981c2e4d76c28,description,"Web-based meter-administration and prepaid vending software for electricity, water and gas, with a high-volume transaction gateway.",src_0e2b17c179cb2014,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Data Centre > Meter Data Manager and Vending Gateway sections.
asrt_bulk_e2ba427b30ed109e,product,prod_daa50f9ebedcc7b0,access_model,public,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_e2d2e80f24b3ef05,organisation,org_3684c370a0486cf0,name,Metavolt Énergie and Nghezo,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_e31c10dd47cd214b,product,prod_54cb1b174fd192ac,primary_category_id,cat_finance_procurement_underwriting,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names MINFin for developing national climate-finance strategies.
asrt_bulk_e32de68e9b7d372c,product,prod_65cb59d227c4267f,organisation_id,org_907aa74533dc527b,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_e3944036926ccc33,deployment,dep_3962898e06c0b969,lifecycle_status,historical,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_e3c7603d766e448c,product,prod_642f0da0b4e417a3,description,"EV charge-station management platform for infrastructure monitoring, sessions, connectors and load balancing.",src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_e40716c7539ad83c,product,prod_37d006103d63d180,name,FinTrack,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_e4246c7097088c47,organisation,org_907aa74533dc527b,origin_classification,global_deployed_in_africa,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_e4ca47ce1e3a789c,product,prod_63cceeebf437dc69,sector_id,sector_power_utilities,src_d4d68c56788ce4d7,customer_confirmed,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution and How It Works sections name eThekwini, Plentify HEMS, virtual-power-plant functions and the early-pilot status."
asrt_bulk_e51c2b4174cbf9b8,product,prod_7ec0014d7e86dba9,organisation_id,org_58b430c887a693da,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
